743.0;732.9664980480326
742.0;732.9589221502479
739.0;732.9457552533855
743.0;732.9673485530291
745.0;733.3354121146319
742.0;733.3507020893808
737.0;733.256075767109
743.0;733.441369580807
744.0;733.4032785000672
745.0;733.4730293997228
747.0;733.3526780665721
745.0;733.4474952631884
745.0;733.4987143428899
741.0;733.5148230089522
740.0;733.612927408258
744.0;733.5907363709368
743.0;733.8801277313846
740.0;733.7102869292909
744.0;734.0175951642946
741.0;733.8174316371247
742.0;733.7519480066308
737.0;733.9169763023201
740.0;733.8338988281583
746.0;734.1362962899507
744.0;734.2275485623192
745.0;734.2275485623192
744.0;734.2084353607536
746.0;734.4678392173613
743.0;734.6217112530609
743.0;734.6217112530609
745.0;734.6711456644003
742.0;734.4868788841114
745.0;734.8394275654762
744.0;734.9476397568371
746.0;734.8677673840576
742.0;735.1607012769448
744.0;734.8047864586164
745.0;734.9588620228192
743.0;734.882559880239
737.0;734.8793739777752
744.0;734.8793739777752
742.0;735.1725059955363
739.0;735.2429241352359
743.0;735.0086137169167
744.0;735.0086137169167
744.0;735.8976628535947
741.0;735.7984844646182
748.0;735.543801847121
746.0;735.6674709836014
744.0;735.5132936129976
749.0;735.9744274065347
745.0;735.7665851245225
746.0;736.1195998722764
741.0;736.0682136592377
743.0;736.0682136592377
741.0;735.8774891278398
744.0;735.8099031554972
738.0;736.0626297045083
742.0;736.1500611422562
743.0;735.8978416564155
744.0;736.4244465770164
739.0;736.6814521911217
743.0;736.5119888002909
745.0;736.5271248527015
745.0;735.9781116774611
738.0;736.1096903610767
742.0;736.1919209972689
744.0;736.3854364559953
741.0;736.8325195409246
742.0;736.8325195409246
743.0;737.1169501873404
753.0;736.9099363098939
747.0;736.8606013170122
746.0;737.0788993169963
744.0;737.1261431516375
744.0;737.1166959377473
747.0;736.7885738736404
744.0;736.8201225373705
742.0;736.9393487890578
745.0;737.191071216566
742.0;737.191071216566
741.0;736.9606332104356
741.0;737.0125358870529
743.0;737.5006914920612
745.0;737.6478114615901
742.0;737.7423795939391
743.0;737.9411600319121
741.0;737.9838773487563
744.0;737.8369274021517
739.0;737.962654947255
748.0;737.9589556123702
740.0;737.8888676699167
746.0;737.8015632629935
739.0;737.715719137631
739.0;737.7485237281389
744.0;737.7706401543126
743.0;737.922754096093
742.0;737.8187305550053
744.0;737.8187305550053
742.0;738.0912178166295
746.0;737.7904558040099
744.0;737.9618213757291
745.0;738.1958322117082
745.0;738.0993505565494
739.0;738.1388350193931
738.0;738.2926172088349
738.0;738.2988059630948
746.0;738.0248559076314
743.0;738.127192150465
743.0;738.1369986222281
744.0;737.9692751652282
740.0;738.0363973022339
744.0;738.3206563561415
746.0;738.3978631136933
741.0;738.5016845947968
742.0;738.1653423795034
745.0;738.3562702521018
748.0;738.3034968543894
745.0;738.4266075762853
743.0;738.4944140281818
743.0;738.5896512131975
744.0;738.4802375308376
748.0;738.3188973760376
743.0;738.3465826396251
743.0;738.7887217758284
743.0;738.6771873167751
746.0;738.8795662231981
746.0;738.5908727827434
741.0;738.5468205137696
745.0;739.3209448416026
742.0;738.793486334536
741.0;738.9099768490914
740.0;738.703618784092
747.0;738.8445754208195
740.0;739.0582678203149
745.0;739.194443930822
741.0;738.9361690950448
744.0;739.0399273684421
746.0;739.32545296043
743.0;739.32545296043
742.0;739.0625364920004
746.0;739.2213354976542
740.0;739.4940172525583
741.0;739.2994578232154
742.0;739.2124887002575
744.0;738.8588957741889
740.0;739.1627964690762
745.0;739.7179544720979
743.0;739.397480408796
743.0;739.6696210601822
747.0;739.5302662318709
739.0;739.3058620630031
739.0;738.9783607551718
740.0;739.4556675016662
739.0;739.1781264181811
734.0;739.8845563953146
731.0;739.176522414525
731.0;739.2504786622258
729.0;739.5514365047845
724.0;739.9218723788968
725.0;739.5804183619089
726.0;739.603516683561
725.0;740.380538147304
722.0;740.380538147304
724.0;740.1757064228475
717.0;740.8067883774405
724.0;747.0352674261522
726.0;746.8518740031448
725.0;748.8153427304834
724.0;748.3567591736568
722.0;747.0223386280691
720.0;746.2926838552326
724.0;746.2926838552326
718.0;746.3415367804025
719.0;746.5860442837587
714.0;746.8186148488087
722.0;747.326371885927
716.0;746.007365122952
723.0;745.5852338444163
719.0;745.6154695673514
723.0;745.2433503336598
713.0;744.0189417932169
719.0;743.9756391398181
720.0;743.1767115707448
721.0;743.7356271457932
719.0;743.188184545255
716.0;743.5139252901978
722.0;743.0876915924691
713.0;741.9715964561165
717.0;741.8127908182421
713.0;742.2709463332629
718.0;742.6605137745983
721.0;742.4788461200126
722.0;742.920602763212
715.0;742.6868858840722
717.0;742.4848757023091
721.0;742.003601453813
713.0;741.7500049961247
718.0;740.463221986978
718.0;740.7760571629985
717.0;741.3666870510302
722.0;741.596105895099
721.0;740.7506634442974
718.0;740.8269677581114
709.0;741.2172745601779
716.0;739.8116348651554
721.0;740.0519720332862
721.0;739.2463991428045
724.0;739.830069575113
731.0;740.1446331087063
739.0;740.5987947858594
727.0;740.0739923270875
728.0;740.0770273872415
729.0;739.6859993158225
737.0;738.862786522718
731.0;739.5118621790349
730.0;739.4054734279882
728.0;739.1667524387399
732.0;739.5733948260716
731.0;739.9581317985974
725.0;739.0116219770712
728.0;738.6283267321344
726.0;738.9892632280001
725.0;739.070760315417
719.0;739.070760315417
728.0;739.2503486090206
723.0;739.3927928915002
724.0;739.8387947822589
724.0;740.3722068587059
729.0;739.0400241079523
722.0;739.203997483873
728.0;738.0973415642779
725.0;737.5703168803306
725.0;737.7031671902273
725.0;738.7708810133784
724.0;737.9781504875173
723.0;738.2247345997547
727.0;736.9937267425819
722.0;737.2300476541633
724.0;737.6352850770645
731.0;737.415023732195
728.0;738.2612135252408
733.0;737.4888798770326
731.0;737.3506340582325
731.0;738.3137970837861
738.0;738.4742393081236
740.0;738.1937645006225
736.0;738.6652472313442
727.0;738.4213543239939
730.0;737.648235791125
723.0;737.0190361083044
728.0;737.401018496361
741.0;737.1325929314216
732.0;737.5412611837
730.0;737.2927545397442
735.0;737.2927545397442
725.0;737.823832471721
728.0;736.7842539953782
728.0;736.4207480504449
742.0;736.4464064027921
724.0;737.1407639476392
731.0;735.9667386214521
729.0;737.6238887936365
729.0;737.7803934391002
726.0;737.9932076727446
731.0;737.77361256787
728.0;737.5604845717178
726.0;738.0903460153614
724.0;737.496634083722
724.0;737.09831320099
723.0;736.1189178536783
